video_uid,conversation_uid,conversation_id,level_label,_role,_turn_order,_conversation_time,_embedding_row
time,time::wired_time_14,wired_time_14,undergraduate,expert,5757,0.16666666666666666,1843
time,time::wired_time_14,wired_time_14,undergraduate,partner,5759,0.25,1844
time,time::wired_time_14,wired_time_14,undergraduate,expert,5762,0.3333333333333333,1845
time,time::wired_time_14,wired_time_14,undergraduate,partner,5767,0.4166666666666667,1846
time,time::wired_time_14,wired_time_14,undergraduate,expert,5768,0.5,1847
time,time::wired_time_14,wired_time_14,undergraduate,partner,5777,0.5833333333333334,1848
time,time::wired_time_14,wired_time_14,undergraduate,expert,5780,0.6666666666666666,1849
time,time::wired_time_14,wired_time_14,undergraduate,partner,5799,0.75,1850
time,time::wired_time_14,wired_time_14,undergraduate,expert,5802,0.8333333333333334,1851
time,time::wired_time_14,wired_time_14,undergraduate,partner,5812,0.9166666666666666,1852
time,time::wired_time_14,wired_time_14,undergraduate,expert,5813,1.0,1853
time,time::wired_time_15,wired_time_15,graduate,expert,5816,0.0,1854
time,time::wired_time_15,wired_time_15,graduate,partner,5817,0.02,1855
time,time::wired_time_15,wired_time_15,graduate,expert,5818,0.04,1856
time,time::wired_time_15,wired_time_15,graduate,partner,5819,0.06,1857
time,time::wired_time_15,wired_time_15,graduate,expert,5820,0.08,1858
time,time::wired_time_15,wired_time_15,graduate,partner,5822,0.1,1859
time,time::wired_time_15,wired_time_15,graduate,expert,5823,0.12,1860
time,time::wired_time_15,wired_time_15,graduate,partner,5824,0.14,1861
time,time::wired_time_15,wired_time_15,graduate,expert,5828,0.16,1862
time,time::wired_time_15,wired_time_15,graduate,partner,5829,0.18,1863
time,time::wired_time_15,wired_time_15,graduate,expert,5830,0.2,1864
time,time::wired_time_15,wired_time_15,graduate,partner,5831,0.22,1865
time,time::wired_time_15,wired_time_15,graduate,expert,5832,0.24,1866
time,time::wired_time_15,wired_time_15,graduate,partner,5839,0.26,1867
time,time::wired_time_15,wired_time_15,graduate,expert,5842,0.28,1868
time,time::wired_time_15,wired_time_15,graduate,partner,5844,0.3,1869
time,time::wired_time_15,wired_time_15,graduate,expert,5845,0.32,1870
time,time::wired_time_15,wired_time_15,graduate,partner,5850,0.34,1871
time,time::wired_time_15,wired_time_15,graduate,expert,5851,0.36,1872
time,time::wired_time_15,wired_time_15,graduate,partner,5852,0.38,1873
time,time::wired_time_15,wired_time_15,graduate,expert,5853,0.4,1874
time,time::wired_time_15,wired_time_15,graduate,partner,5856,0.42,1875
time,time::wired_time_15,wired_time_15,graduate,expert,5857,0.44,1876
time,time::wired_time_15,wired_time_15,graduate,partner,5863,0.46,1877
time,time::wired_time_15,wired_time_15,graduate,expert,5864,0.48,1878
time,time::wired_time_15,wired_time_15,graduate,partner,5865,0.5,1879
time,time::wired_time_15,wired_time_15,graduate,expert,5866,0.52,1880
time,time::wired_time_15,wired_time_15,graduate,partner,5869,0.54,1881
time,time::wired_time_15,wired_time_15,graduate,expert,5874,0.56,1882
time,time::wired_time_15,wired_time_15,graduate,partner,5875,0.58,1883
time,time::wired_time_15,wired_time_15,graduate,expert,5877,0.6,1884
time,time::wired_time_15,wired_time_15,graduate,partner,5878,0.62,1885
time,time::wired_time_15,wired_time_15,graduate,expert,5879,0.64,1886
time,time::wired_time_15,wired_time_15,graduate,partner,5882,0.66,1887
time,time::wired_time_15,wired_time_15,graduate,expert,5883,0.68,1888
time,time::wired_time_15,wired_time_15,graduate,partner,5891,0.7,1889
time,time::wired_time_15,wired_time_15,graduate,expert,5892,0.72,1890
time,time::wired_time_15,wired_time_15,graduate,partner,5893,0.74,1891
time,time::wired_time_15,wired_time_15,graduate,expert,5894,0.76,1892
time,time::wired_time_15,wired_time_15,graduate,partner,5896,0.78,1893
time,time::wired_time_15,wired_time_15,graduate,expert,5897,0.8,1894
time,time::wired_time_15,wired_time_15,graduate,partner,5898,0.82,1895
time,time::wired_time_15,wired_time_15,graduate,expert,5899,0.84,1896
time,time::wired_time_15,wired_time_15,graduate,partner,5904,0.86,1897
time,time::wired_time_15,wired_time_15,graduate,expert,5905,0.88,1898
time,time::wired_time_15,wired_time_15,graduate,partner,5906,0.9,1899
time,time::wired_time_15,wired_time_15,graduate,expert,5908,0.92,1900
time,time::wired_time_15,wired_time_15,graduate,partner,5909,0.94,1901
time,time::wired_time_15,wired_time_15,graduate,expert,5910,0.96,1902
time,time::wired_time_15,wired_time_15,graduate,partner,5911,0.98,1903
time,time::wired_time_15,wired_time_15,graduate,expert,5914,1.0,1904
time,time::wired_time_16,wired_time_16,expert,expert,5919,0.0,1905
time,time::wired_time_16,wired_time_16,expert,partner,5923,0.045454545454545456,1906
time,time::wired_time_16,wired_time_16,expert,expert,5927,0.09090909090909091,1907
time,time::wired_time_16,wired_time_16,expert,partner,5928,0.13636363636363635,1908
time,time::wired_time_16,wired_time_16,expert,expert,5929,0.18181818181818182,1909
time,time::wired_time_16,wired_time_16,expert,partner,5934,0.22727272727272727,1910
time,time::wired_time_16,wired_time_16,expert,expert,5937,0.2727272727272727,1911
time,time::wired_time_16,wired_time_16,expert,partner,5939,0.3181818181818182,1912
time,time::wired_time_16,wired_time_16,expert,expert,5940,0.36363636363636365,1913
time,time::wired_time_16,wired_time_16,expert,partner,5942,0.4090909090909091,1914
time,time::wired_time_16,wired_time_16,expert,expert,5944,0.45454545454545453,1915
time,time::wired_time_16,wired_time_16,expert,partner,5945,0.5,1916
time,time::wired_time_16,wired_time_16,expert,expert,5946,0.5454545454545454,1917
time,time::wired_time_16,wired_time_16,expert,partner,5948,0.5909090909090909,1918
time,time::wired_time_16,wired_time_16,expert,expert,5954,0.6363636363636364,1919
time,time::wired_time_16,wired_time_16,expert,partner,5958,0.6818181818181818,1920
time,time::wired_time_16,wired_time_16,expert,expert,5960,0.7272727272727273,1921
time,time::wired_time_16,wired_time_16,expert,partner,5962,0.7727272727272727,1922
time,time::wired_time_16,wired_time_16,expert,expert,5972,0.8181818181818182,1923
time,time::wired_time_16,wired_time_16,expert,partner,5974,0.8636363636363636,1924
time,time::wired_time_16,wired_time_16,expert,expert,5979,0.9090909090909091,1925
time,time::wired_time_16,wired_time_16,expert,partner,5980,0.9545454545454546,1926
time,time::wired_time_16,wired_time_16,expert,expert,5981,1.0,1927
zero,zero::wired_zero_12,wired_zero_12,child,expert,5982,0.0,1928
zero,zero::wired_zero_12,wired_zero_12,child,partner,5983,0.06666666666666667,1929
zero,zero::wired_zero_12,wired_zero_12,child,expert,5986,0.13333333333333333,1930
zero,zero::wired_zero_12,wired_zero_12,child,partner,5995,0.2,1931
zero,zero::wired_zero_12,wired_zero_12,child,expert,5996,0.26666666666666666,1932
zero,zero::wired_zero_12,wired_zero_12,child,partner,6007,0.3333333333333333,1933
zero,zero::wired_zero_12,wired_zero_12,child,expert,6008,0.4,1934
zero,zero::wired_zero_12,wired_zero_12,child,partner,6013,0.4666666666666667,1935
zero,zero::wired_zero_12,wired_zero_12,child,expert,6014,0.5333333333333333,1936
zero,zero::wired_zero_12,wired_zero_12,child,partner,6021,0.6,1937
zero,zero::wired_zero_12,wired_zero_12,child,expert,6022,0.6666666666666666,1938
zero,zero::wired_zero_12,wired_zero_12,child,partner,6026,0.7333333333333333,1939
zero,zero::wired_zero_12,wired_zero_12,child,expert,6027,0.8,1940
zero,zero::wired_zero_12,wired_zero_12,child,partner,6030,0.8666666666666667,1941
zero,zero::wired_zero_12,wired_zero_12,child,expert,6031,0.9333333333333333,1942
zero,zero::wired_zero_12,wired_zero_12,child,partner,6034,1.0,1943
zero,zero::wired_zero_13,wired_zero_13,teenager,expert,6039,0.0,1944
zero,zero::wired_zero_13,wired_zero_13,teenager,partner,6040,0.06666666666666667,1945
zero,zero::wired_zero_13,wired_zero_13,teenager,expert,6042,0.13333333333333333,1946
zero,zero::wired_zero_13,wired_zero_13,teenager,partner,6046,0.2,1947
zero,zero::wired_zero_13,wired_zero_13,teenager,expert,6047,0.26666666666666666,1948
zero,zero::wired_zero_13,wired_zero_13,teenager,partner,6058,0.3333333333333333,1949
zero,zero::wired_zero_13,wired_zero_13,teenager,expert,6059,0.4,1950
zero,zero::wired_zero_13,wired_zero_13,teenager,partner,6062,0.4666666666666667,1951
zero,zero::wired_zero_13,wired_zero_13,teenager,expert,6065,0.5333333333333333,1952
zero,zero::wired_zero_13,wired_zero_13,teenager,partner,6068,0.6,1953
zero,zero::wired_zero_13,wired_zero_13,teenager,expert,6071,0.6666666666666666,1954
zero,zero::wired_zero_13,wired_zero_13,teenager,partner,6079,0.7333333333333333,1955
zero,zero::wired_zero_13,wired_zero_13,teenager,expert,6080,0.8,1956
zero,zero::wired_zero_13,wired_zero_13,teenager,partner,6082,0.8666666666666667,1957
zero,zero::wired_zero_13,wired_zero_13,teenager,expert,6083,0.9333333333333333,1958
zero,zero::wired_zero_13,wired_zero_13,teenager,partner,6090,1.0,1959
zero,zero::wired_zero_14,wired_zero_14,undergraduate,expert,6092,0.0,1960
zero,zero::wired_zero_14,wired_zero_14,undergraduate,partner,6093,0.029411764705882353,1961
zero,zero::wired_zero_14,wired_zero_14,undergraduate,expert,6095,0.058823529411764705,1962
zero,zero::wired_zero_14,wired_zero_14,undergraduate,partner,6096,0.08823529411764706,1963
zero,zero::wired_zero_14,wired_zero_14,undergraduate,expert,6097,0.11764705882352941,1964
zero,zero::wired_zero_14,wired_zero_14,undergraduate,partner,6102,0.14705882352941177,1965
zero,zero::wired_zero_14,wired_zero_14,undergraduate,expert,6103,0.17647058823529413,1966
zero,zero::wired_zero_14,wired_zero_14,undergraduate,partner,6105,0.20588235294117646,1967
zero,zero::wired_zero_14,wired_zero_14,undergraduate,expert,6106,0.23529411764705882,1968
zero,zero::wired_zero_14,wired_zero_14,undergraduate,partner,6109,0.2647058823529412,1969
zero,zero::wired_zero_14,wired_zero_14,undergraduate,expert,6110,0.29411764705882354,1970
zero,zero::wired_zero_14,wired_zero_14,undergraduate,partner,6125,0.3235294117647059,1971
zero,zero::wired_zero_14,wired_zero_14,undergraduate,expert,6126,0.35294117647058826,1972
zero,zero::wired_zero_14,wired_zero_14,undergraduate,partner,6129,0.38235294117647056,1973
zero,zero::wired_zero_14,wired_zero_14,undergraduate,expert,6130,0.4117647058823529,1974
zero,zero::wired_zero_14,wired_zero_14,undergraduate,partner,6138,0.4411764705882353,1975
zero,zero::wired_zero_14,wired_zero_14,undergraduate,expert,6139,0.47058823529411764,1976
zero,zero::wired_zero_14,wired_zero_14,undergraduate,partner,6140,0.5,1977
zero,zero::wired_zero_14,wired_zero_14,undergraduate,expert,6141,0.5294117647058824,1978
zero,zero::wired_zero_14,wired_zero_14,undergraduate,partner,6148,0.5588235294117647,1979
zero,zero::wired_zero_14,wired_zero_14,undergraduate,expert,6149,0.5882352941176471,1980
zero,zero::wired_zero_14,wired_zero_14,undergraduate,partner,6153,0.6176470588235294,1981
zero,zero::wired_zero_14,wired_zero_14,undergraduate,expert,6154,0.6470588235294118,1982
zero,zero::wired_zero_14,wired_zero_14,undergraduate,partner,6160,0.6764705882352942,1983
zero,zero::wired_zero_14,wired_zero_14,undergraduate,expert,6161,0.7058823529411765,1984
zero,zero::wired_zero_14,wired_zero_14,undergraduate,partner,6164,0.7352941176470589,1985
zero,zero::wired_zero_14,wired_zero_14,undergraduate,expert,6165,0.7647058823529411,1986
zero,zero::wired_zero_14,wired_zero_14,undergraduate,partner,6170,0.7941176470588235,1987
zero,zero::wired_zero_14,wired_zero_14,undergraduate,expert,6171,0.8235294117647058,1988
zero,zero::wired_zero_14,wired_zero_14,undergraduate,partner,6179,0.8529411764705882,1989
zero,zero::wired_zero_14,wired_zero_14,undergraduate,expert,6184,0.8823529411764706,1990
zero,zero::wired_zero_14,wired_zero_14,undergraduate,partner,6189,0.9117647058823529,1991
zero,zero::wired_zero_14,wired_zero_14,undergraduate,expert,6191,0.9411764705882353,1992
zero,zero::wired_zero_14,wired_zero_14,undergraduate,partner,6200,0.9705882352941176,1993
zero,zero::wired_zero_14,wired_zero_14,undergraduate,expert,6203,1.0,1994
zero,zero::wired_zero_15,wired_zero_15,graduate,expert,6207,0.0,1995
zero,zero::wired_zero_15,wired_zero_15,graduate,partner,6209,0.030303030303030304,1996
zero,zero::wired_zero_15,wired_zero_15,graduate,expert,6213,0.06060606060606061,1997
zero,zero::wired_zero_15,wired_zero_15,graduate,partner,6218,0.09090909090909091,1998
zero,zero::wired_zero_15,wired_zero_15,graduate,expert,6221,0.12121212121212122,1999
zero,zero::wired_zero_15,wired_zero_15,graduate,partner,6225,0.15151515151515152,2000
zero,zero::wired_zero_15,wired_zero_15,graduate,expert,6228,0.18181818181818182,2001
zero,zero::wired_zero_15,wired_zero_15,graduate,partner,6229,0.21212121212121213,2002
zero,zero::wired_zero_15,wired_zero_15,graduate,expert,6230,0.24242424242424243,2003
zero,zero::wired_zero_15,wired_zero_15,graduate,partner,6231,0.2727272727272727,2004
zero,zero::wired_zero_15,wired_zero_15,graduate,expert,6232,0.30303030303030304,2005
zero,zero::wired_zero_15,wired_zero_15,graduate,partner,6235,0.3333333333333333,2006
zero,zero::wired_zero_15,wired_zero_15,graduate,expert,6238,0.36363636363636365,2007
zero,zero::wired_zero_15,wired_zero_15,graduate,partner,6239,0.3939393939393939,2008
zero,zero::wired_zero_15,wired_zero_15,graduate,expert,6240,0.42424242424242425,2009
zero,zero::wired_zero_15,wired_zero_15,graduate,partner,6241,0.45454545454545453,2010
zero,zero::wired_zero_15,wired_zero_15,graduate,expert,6242,0.48484848484848486,2011
zero,zero::wired_zero_15,wired_zero_15,graduate,partner,6249,0.5151515151515151,2012
zero,zero::wired_zero_15,wired_zero_15,graduate,expert,6252,0.5454545454545454,2013
zero,zero::wired_zero_15,wired_zero_15,graduate,partner,6253,0.5757575757575758,2014
zero,zero::wired_zero_15,wired_zero_15,graduate,expert,6254,0.6060606060606061,2015
zero,zero::wired_zero_15,wired_zero_15,graduate,partner,6255,0.6363636363636364,2016
zero,zero::wired_zero_15,wired_zero_15,graduate,expert,6257,0.6666666666666666,2017
zero,zero::wired_zero_15,wired_zero_15,graduate,partner,6258,0.696969696969697,2018
zero,zero::wired_zero_15,wired_zero_15,graduate,expert,6260,0.7272727272727273,2019
zero,zero::wired_zero_15,wired_zero_15,graduate,partner,6262,0.7575757575757576,2020
zero,zero::wired_zero_15,wired_zero_15,graduate,expert,6263,0.7878787878787878,2021
zero,zero::wired_zero_15,wired_zero_15,graduate,partner,6264,0.8181818181818182,2022
zero,zero::wired_zero_15,wired_zero_15,graduate,expert,6265,0.8484848484848485,2023
zero,zero::wired_zero_15,wired_zero_15,graduate,partner,6267,0.8787878787878788,2024
zero,zero::wired_zero_15,wired_zero_15,graduate,expert,6269,0.9090909090909091,2025
zero,zero::wired_zero_15,wired_zero_15,graduate,partner,6271,0.9393939393939394,2026
zero,zero::wired_zero_15,wired_zero_15,graduate,expert,6272,0.9696969696969697,2027
zero,zero::wired_zero_15,wired_zero_15,graduate,partner,6274,1.0,2028
zero,zero::wired_zero_16,wired_zero_16,expert,expert,6277,0.0,2029
zero,zero::wired_zero_16,wired_zero_16,expert,partner,6279,0.020833333333333332,2030
zero,zero::wired_zero_16,wired_zero_16,expert,expert,6280,0.041666666666666664,2031
zero,zero::wired_zero_16,wired_zero_16,expert,partner,6282,0.0625,2032
zero,zero::wired_zero_16,wired_zero_16,expert,expert,6285,0.08333333333333333,2033
zero,zero::wired_zero_16,wired_zero_16,expert,partner,6287,0.10416666666666667,2034
zero,zero::wired_zero_16,wired_zero_16,expert,expert,6288,0.125,2035
zero,zero::wired_zero_16,wired_zero_16,expert,partner,6289,0.14583333333333334,2036
zero,zero::wired_zero_16,wired_zero_16,expert,expert,6292,0.16666666666666666,2037
zero,zero::wired_zero_16,wired_zero_16,expert,partner,6293,0.1875,2038
zero,zero::wired_zero_16,wired_zero_16,expert,expert,6296,0.20833333333333334,2039
zero,zero::wired_zero_16,wired_zero_16,expert,partner,6297,0.22916666666666666,2040
zero,zero::wired_zero_16,wired_zero_16,expert,expert,6303,0.25,2041
zero,zero::wired_zero_16,wired_zero_16,expert,partner,6306,0.2708333333333333,2042
zero,zero::wired_zero_16,wired_zero_16,expert,expert,6307,0.2916666666666667,2043
zero,zero::wired_zero_16,wired_zero_16,expert,partner,6308,0.3125,2044
zero,zero::wired_zero_16,wired_zero_16,expert,expert,6309,0.3333333333333333,2045
zero,zero::wired_zero_16,wired_zero_16,expert,partner,6312,0.3541666666666667,2046
zero,zero::wired_zero_16,wired_zero_16,expert,expert,6321,0.375,2047
zero,zero::wired_zero_16,wired_zero_16,expert,partner,6324,0.3958333333333333,2048
zero,zero::wired_zero_16,wired_zero_16,expert,expert,6325,0.4166666666666667,2049
zero,zero::wired_zero_16,wired_zero_16,expert,partner,6326,0.4375,2050
zero,zero::wired_zero_16,wired_zero_16,expert,expert,6327,0.4583333333333333,2051
zero,zero::wired_zero_16,wired_zero_16,expert,partner,6331,0.4791666666666667,2052
zero,zero::wired_zero_16,wired_zero_16,expert,expert,6332,0.5,2053
zero,zero::wired_zero_16,wired_zero_16,expert,partner,6334,0.5208333333333334,2054
zero,zero::wired_zero_16,wired_zero_16,expert,expert,6335,0.5416666666666666,2055
zero,zero::wired_zero_16,wired_zero_16,expert,partner,6336,0.5625,2056
zero,zero::wired_zero_16,wired_zero_16,expert,expert,6338,0.5833333333333334,2057
zero,zero::wired_zero_16,wired_zero_16,expert,partner,6339,0.6041666666666666,2058
zero,zero::wired_zero_16,wired_zero_16,expert,expert,6340,0.625,2059
zero,zero::wired_zero_16,wired_zero_16,expert,partner,6341,0.6458333333333334,2060
zero,zero::wired_zero_16,wired_zero_16,expert,expert,6343,0.6666666666666666,2061
zero,zero::wired_zero_16,wired_zero_16,expert,partner,6344,0.6875,2062
zero,zero::wired_zero_16,wired_zero_16,expert,expert,6345,0.7083333333333334,2063
zero,zero::wired_zero_16,wired_zero_16,expert,partner,6350,0.7291666666666666,2064
zero,zero::wired_zero_16,wired_zero_16,expert,expert,6351,0.75,2065
zero,zero::wired_zero_16,wired_zero_16,expert,partner,6353,0.7708333333333334,2066
zero,zero::wired_zero_16,wired_zero_16,expert,expert,6354,0.7916666666666666,2067
zero,zero::wired_zero_16,wired_zero_16,expert,partner,6358,0.8125,2068
zero,zero::wired_zero_16,wired_zero_16,expert,expert,6359,0.8333333333333334,2069
zero,zero::wired_zero_16,wired_zero_16,expert,partner,6365,0.8541666666666666,2070
zero,zero::wired_zero_16,wired_zero_16,expert,expert,6366,0.875,2071
zero,zero::wired_zero_16,wired_zero_16,expert,partner,6373,0.8958333333333334,2072
